candidate_id,age,education_level,university_tier,cgpa,internships,projects,programming_languages,certifications,experience_years,hackathons,research_papers,skills_score,hired,soft_skills_score,resume_length_words,company_type
387,21,Bachelors,Tier 3,8.4,0,6,2,0,1.63,0,0,16.0,1,4.97,358,Startup
388,32,Bachelors,Tier 2,8.19,2,3,3,0,0.82,0,0,12.0,1,4.24,469,Startup
389,31,Bachelors,Tier 2,8.49,1,1,1,2,0.33,0,0,7.0,1,8.25,300,MNC
390,23,PhD,Tier 3,7.81,1,1,2,1,1.56,2,0,9.5,0,8.65,541,Mid-size
391,26,Bachelors,Tier 2,7.71,0,2,4,0,0.03,0,0,12.0,1,9.93,516,MNC
392,27,Masters,Tier 1,8.33,2,7,5,1,2.39,0,0,25.5,1,5.89,607,Startup
394,34,PhD,Tier 2,7.26,1,2,1,0,0.36,0,0,6.0,1,8.43,561,Startup
395,34,Bachelors,Tier 2,6.78,1,4,4,3,0.35,0,0,20.5,1,5.39,257,MNC
396,26,Bachelors,Tier 2,8.45,0,3,3,1,0.88,0,0,13.5,0,9.52,328,Mid-size
397,26,Bachelors,Tier 3,7.9,1,6,4,1,0.32,1,0,22.5,0,9.01,386,Startup
399,23,Bachelors,Tier 2,8.86,2,3,4,0,2.48,0,0,14.0,1,8.26,449,Startup
400,26,Bachelors,Tier 3,7.27,0,0,5,1,0.83,0,0,11.5,1,8.28,606,Startup
401,28,Masters,Tier 1,6.19,0,3,2,2,1.7,0,0,13.0,1,3.72,429,Startup
402,31,Masters,Tier 2,7.58,3,3,5,0,2.36,1,0,17.0,1,9.32,398,Startup
403,31,Bachelors,Tier 3,8.18,0,3,4,1,0.17,0,0,15.5,1,6.54,617,MNC
406,34,Bachelors,Tier 1,6.88,2,5,1,0,0.44,0,0,12.0,1,9.27,359,Startup
408,32,Bachelors,Tier 1,7.07,3,1,3,2,1.25,0,0,11.0,1,3.08,393,MNC
412,33,Bachelors,Tier 2,8.17,2,3,3,2,2.01,0,0,15.0,1,9.65,410,Startup
414,24,Bachelors,Tier 2,6.59,2,2,5,3,1.2,0,0,18.5,1,7.01,480,Startup
415,23,Bachelors,Tier 2,8.63,0,2,4,1,1.36,1,0,14.5,1,7.42,505,Mid-size
417,21,PhD,Tier 3,8.1,0,4,1,1,1.13,0,0,11.5,1,5.05,403,MNC
418,32,Bachelors,Tier 2,7.44,2,3,5,2,2.37,0,0,19.0,1,5.3,347,MNC
420,34,Masters,Tier 3,8.26,0,4,1,0,0.31,2,0,12.0,1,8.27,613,MNC
421,33,Masters,Tier 2,6.9,1,2,4,0,3.71,0,0,12.0,1,8.54,391,Startup
422,34,Bachelors,Tier 2,7.41,3,2,4,1,0.36,1,0,14.5,1,8.53,458,Startup
423,25,Bachelors,Tier 1,7.88,0,4,5,1,0.42,1,0,20.5,1,3.64,462,Startup
424,26,Bachelors,Tier 2,6.64,1,3,5,0,0.5,1,0,17.0,1,6.46,337,Startup
426,32,Bachelors,Tier 2,6.24,3,1,5,2,1.55,0,0,15.0,1,6.85,480,MNC
427,29,Bachelors,Tier 3,8.04,2,0,1,0,1.53,1,0,3.0,0,6.09,369,Mid-size
428,25,Bachelors,Tier 2,7.3,2,4,1,2,0.46,0,0,13.0,1,9.21,347,Mid-size
431,21,Bachelors,Tier 2,7.41,2,1,3,0,1.69,1,0,9.0,1,4.0,365,Startup
432,34,Masters,Tier 1,6.88,1,2,4,0,0.71,0,0,12.0,0,8.33,330,Startup
433,25,Bachelors,Tier 1,7.53,1,4,3,3,1.09,0,0,18.5,1,7.33,440,MNC
434,23,Masters,Tier 2,7.49,2,3,2,0,0.07,1,0,11.0,0,3.71,487,MNC
435,32,Masters,Tier 3,7.92,1,0,4,0,1.63,0,0,8.0,1,3.59,382,Startup
437,24,Bachelors,Tier 2,7.12,1,5,1,2,1.95,1,0,16.0,1,3.51,604,Startup
438,33,Masters,Tier 3,7.1,2,2,4,1,1.4,0,0,13.5,0,8.75,424,MNC
439,25,Masters,Tier 1,7.01,0,1,3,0,4.42,1,0,9.0,1,7.94,484,MNC
441,21,Bachelors,Tier 2,7.66,1,3,2,0,0.64,0,0,10.0,1,3.59,516,Startup
442,23,Bachelors,Tier 3,8.59,0,3,4,1,2.09,0,0,15.5,0,9.91,472,Startup
443,22,Bachelors,Tier 2,6.84,2,4,5,1,4.03,1,0,20.5,1,5.62,205,Mid-size
444,29,Bachelors,Tier 2,7.91,1,3,1,1,1.7,1,0,10.5,1,5.59,397,MNC
446,26,Bachelors,Tier 3,7.16,1,4,2,0,1.6,0,0,12.0,0,9.63,545,Mid-size
447,30,Masters,Tier 3,7.09,1,4,2,5,0.96,0,0,19.5,0,9.9,287,Mid-size
448,23,Bachelors,Tier 2,7.73,0,5,3,1,2.14,1,0,18.5,1,8.27,248,MNC
449,28,Masters,Tier 1,7.67,0,2,2,3,0.63,0,0,12.5,1,5.63,322,Mid-size
450,34,Bachelors,Tier 2,7.29,1,2,4,0,0.45,1,0,13.0,1,3.58,422,MNC
451,28,Masters,Tier 3,7.53,1,4,1,3,1.05,0,0,14.5,0,8.44,425,MNC
452,22,Bachelors,Tier 3,8.57,2,3,4,2,0.39,0,0,17.0,0,6.91,341,Mid-size
453,26,Bachelors,Tier 2,7.69,1,3,5,0,0.12,0,0,16.0,1,5.97,439,Startup
456,31,Bachelors,Tier 3,7.67,3,3,5,0,0.65,1,0,17.0,1,6.45,524,Startup
457,30,Bachelors,Tier 2,7.75,1,2,1,0,1.0,0,0,6.0,1,3.08,449,Startup
458,22,Bachelors,Tier 2,7.05,0,4,4,1,3.73,0,0,17.5,1,6.28,414,MNC
459,30,Bachelors,Tier 3,7.81,1,2,2,0,0.01,1,0,9.0,1,3.39,439,Mid-size
461,28,Bachelors,Tier 1,7.27,3,5,4,0,0.82,0,0,18.0,1,3.82,541,Mid-size
462,21,PhD,Tier 2,7.22,1,2,1,1,0.18,0,0,7.5,0,7.54,433,MNC
463,29,Masters,Tier 1,8.21,3,3,4,1,1.29,2,0,17.5,0,8.22,605,MNC
464,31,Masters,Tier 2,6.43,2,5,3,2,1.42,0,0,19.0,1,7.08,671,MNC
467,33,Bachelors,Tier 1,7.59,1,1,2,2,0.6,0,0,9.0,1,5.0,401,Mid-size
468,30,Masters,Tier 1,6.73,1,4,5,1,3.43,1,0,20.5,1,9.08,466,Startup
469,27,Bachelors,Tier 3,9.06,3,5,2,1,0.65,0,0,15.5,1,4.57,431,MNC
470,30,Bachelors,Tier 2,8.67,2,1,3,0,0.06,0,0,8.0,1,9.74,293,MNC
472,22,Bachelors,Tier 2,6.03,3,4,4,0,0.36,0,0,16.0,1,9.79,361,Startup
473,29,Masters,Tier 1,7.84,0,2,4,0,1.3,0,0,12.0,0,3.3,617,Mid-size
475,33,PhD,Tier 3,6.94,2,2,2,0,0.44,0,0,8.0,0,6.69,464,MNC
476,32,Masters,Tier 1,6.61,2,0,5,0,0.12,1,0,11.0,0,9.95,506,Startup
477,30,Bachelors,Tier 3,7.79,1,7,5,1,0.71,0,0,25.5,1,3.52,499,MNC
478,27,Bachelors,Tier 3,7.76,1,0,1,0,1.18,1,0,3.0,1,6.88,512,Mid-size
480,24,Masters,Tier 2,8.54,3,2,3,0,1.2,0,0,10.0,1,6.66,419,Startup
481,33,Masters,Tier 3,7.82,0,2,5,2,0.87,1,0,18.0,1,7.41,394,Mid-size
483,21,Bachelors,Tier 3,7.75,1,3,3,0,0.88,0,0,12.0,1,6.18,452,Mid-size
484,28,Bachelors,Tier 3,7.36,3,4,5,0,0.68,0,0,18.0,1,7.39,353,Mid-size
485,34,Bachelors,Tier 2,7.83,2,2,5,1,0.37,1,0,16.5,1,7.09,445,Startup
486,34,Bachelors,Tier 1,7.81,2,0,3,1,1.59,0,0,7.5,0,9.31,277,MNC
487,32,Bachelors,Tier 2,7.94,2,3,5,0,1.01,0,0,16.0,1,3.32,420,Startup
488,23,Masters,Tier 3,7.48,1,5,3,1,2.0,0,0,17.5,1,4.97,418,Startup
489,27,Bachelors,Tier 2,6.99,2,4,3,0,4.0,1,0,15.0,0,9.65,438,Mid-size
490,32,Bachelors,Tier 1,7.71,2,5,4,2,0.12,1,0,22.0,1,9.23,445,Startup
491,22,Masters,Tier 3,8.57,1,4,2,3,3.78,0,0,16.5,1,6.19,527,Mid-size
492,22,Masters,Tier 2,6.52,0,6,4,0,0.97,0,0,20.0,0,7.34,599,Startup
493,27,Masters,Tier 1,7.89,3,1,4,1,1.78,1,0,12.5,1,4.94,382,Startup
494,26,Masters,Tier 3,7.25,3,3,5,1,0.72,0,0,17.5,1,4.32,371,MNC
495,23,Masters,Tier 2,7.22,0,2,2,0,2.3,0,0,8.0,0,6.25,454,Startup
496,29,Bachelors,Tier 2,7.11,2,6,4,1,0.16,1,0,22.5,0,5.47,325,Startup
497,30,Bachelors,Tier 3,7.92,2,0,2,1,0.12,0,0,5.5,0,7.09,658,Mid-size
498,34,Bachelors,Tier 1,7.54,1,3,1,2,0.01,1,0,12.0,1,3.54,447,Mid-size
499,33,Masters,Tier 1,8.79,3,4,3,1,0.68,0,0,15.5,1,9.82,338,Mid-size
500,26,Masters,Tier 1,7.74,1,3,1,0,1.06,1,0,9.0,1,9.9,362,Startup
501,30,Bachelors,Tier 1,7.4,2,4,3,1,0.61,0,0,15.5,1,7.89,352,Mid-size
502,30,Masters,Tier 2,8.26,1,3,2,0,0.26,1,0,11.0,1,6.75,550,Startup
503,26,Bachelors,Tier 3,8.82,1,1,2,0,1.59,1,0,7.0,1,5.17,469,MNC
506,30,Bachelors,Tier 3,7.29,1,5,2,0,1.54,2,0,16.0,1,4.14,588,Startup
507,26,Masters,Tier 3,6.94,1,1,4,1,1.92,1,0,12.5,1,9.38,156,Mid-size
508,26,Bachelors,Tier 3,7.48,1,1,4,2,0.36,0,0,13.0,0,8.76,329,Startup
509,31,Bachelors,Tier 3,8.52,0,5,2,1,3.15,1,0,16.5,0,9.65,428,Startup
510,32,PhD,Tier 1,7.92,2,2,2,1,0.14,1,0,10.5,1,8.08,348,Mid-size
511,25,Bachelors,Tier 2,7.66,0,3,2,3,0.66,0,0,14.5,1,7.29,354,Mid-size
513,28,Bachelors,Tier 3,7.11,0,4,3,0,1.29,0,0,14.0,1,9.53,590,MNC
516,32,Bachelors,Tier 1,6.73,0,1,4,1,0.62,0,0,11.5,1,3.18,457,MNC
518,25,Bachelors,Tier 1,7.84,2,4,2,2,3.66,0,0,15.0,1,8.67,380,MNC
519,27,Masters,Tier 2,8.14,2,4,4,2,0.71,1,0,20.0,1,9.91,325,MNC
520,24,Bachelors,Tier 1,7.37,1,3,5,2,2.63,0,0,19.0,1,4.05,581,Mid-size
521,26,Bachelors,Tier 1,7.65,0,4,4,0,0.51,0,0,16.0,0,7.16,583,MNC
522,33,Bachelors,Tier 1,8.87,0,2,2,0,0.01,1,0,9.0,0,5.67,327,MNC
524,34,Bachelors,Tier 2,7.06,3,0,5,1,1.67,0,0,11.5,1,8.89,675,Startup
525,23,Masters,Tier 1,8.31,2,1,4,1,0.17,1,0,12.5,1,8.87,720,Startup
526,27,Bachelors,Tier 1,7.21,1,2,4,0,0.63,0,0,12.0,0,6.28,311,MNC
527,28,Masters,Tier 2,7.29,1,4,5,1,0.07,0,0,19.5,0,5.9,281,MNC
528,24,Masters,Tier 2,7.18,3,6,3,2,1.3,0,0,21.0,1,4.91,383,Startup
530,22,Bachelors,Tier 3,7.06,0,6,2,0,0.98,0,0,16.0,0,9.05,542,Startup
531,32,Bachelors,Tier 1,6.28,3,5,5,1,1.95,0,0,21.5,0,8.69,316,MNC
532,30,Masters,Tier 2,7.4,1,0,4,0,1.53,0,0,8.0,1,10.0,646,MNC
533,34,Masters,Tier 1,8.89,0,4,1,4,1.95,0,0,16.0,0,9.98,361,MNC
535,21,Masters,Tier 3,7.74,2,1,4,1,0.43,2,0,13.5,0,8.38,409,MNC
536,28,Bachelors,Tier 3,7.54,1,3,2,2,0.06,0,0,13.0,1,9.61,385,Startup
537,23,Masters,Tier 1,7.95,1,2,2,2,0.44,1,0,12.0,1,8.95,668,MNC
538,32,Masters,Tier 2,6.62,3,1,1,2,0.12,1,0,8.0,1,4.73,182,MNC
539,30,Bachelors,Tier 3,7.88,3,1,3,2,4.13,0,0,11.0,1,6.15,456,Mid-size
540,27,Bachelors,Tier 3,7.47,1,3,2,0,0.01,0,0,10.0,1,3.9,610,MNC
542,25,Bachelors,Tier 1,6.7,2,5,2,0,4.13,1,0,15.0,1,7.24,414,Mid-size
543,30,Masters,Tier 2,6.99,2,1,4,1,2.5,0,0,11.5,0,4.6,520,Startup
545,34,Bachelors,Tier 1,7.33,2,2,1,1,3.34,0,0,7.5,1,7.33,465,Startup
546,27,Masters,Tier 3,9.51,1,6,4,0,0.54,1,0,21.0,0,5.51,291,MNC
547,29,Bachelors,Tier 1,7.37,1,5,1,1,1.34,0,0,13.5,0,3.79,509,Mid-size
548,32,Bachelors,Tier 2,8.3,2,0,1,2,0.86,1,0,6.0,0,7.7,352,Mid-size
549,25,Bachelors,Tier 2,7.98,0,4,1,0,0.14,1,0,11.0,1,6.64,480,Startup
552,30,Bachelors,Tier 1,7.63,0,2,2,3,0.24,0,0,12.5,1,8.97,444,Startup
554,22,Masters,Tier 3,8.83,3,1,3,1,0.48,0,0,9.5,1,6.93,489,Mid-size
555,34,Bachelors,Tier 3,7.88,0,6,5,0,3.88,1,0,23.0,0,9.14,494,Startup
556,26,Masters,Tier 3,7.31,1,2,3,1,0.75,1,0,12.5,1,5.82,661,MNC
559,33,Bachelors,Tier 2,8.05,2,1,5,3,2.2,0,0,16.5,1,8.29,446,Startup
560,25,PhD,Tier 3,7.52,2,5,3,2,0.48,0,0,19.0,1,7.34,523,Mid-size
561,21,Bachelors,Tier 2,9.53,0,1,1,2,3.3,0,0,7.0,1,7.93,507,Mid-size
562,33,Bachelors,Tier 1,7.96,0,3,3,1,0.02,0,0,13.5,1,4.49,443,Startup
564,25,Bachelors,Tier 3,9.23,1,3,5,1,0.8,0,0,17.5,1,3.1,338,MNC
565,26,Bachelors,Tier 2,7.25,1,5,5,0,2.22,0,0,20.0,1,5.45,518,Startup
568,23,Masters,Tier 3,7.69,0,2,1,1,1.12,0,0,7.5,0,6.06,529,Mid-size
569,32,Masters,Tier 1,7.47,1,1,5,2,2.65,0,0,15.0,1,9.33,231,MNC
570,30,Masters,Tier 1,9.17,3,2,1,0,1.73,1,0,7.0,1,5.44,303,Mid-size
571,23,Masters,Tier 2,7.86,1,2,1,0,0.25,2,0,8.0,1,6.6,355,MNC
572,25,Bachelors,Tier 2,8.04,0,1,3,0,3.2,0,0,8.0,0,8.49,568,Mid-size
574,29,Masters,Tier 1,7.15,2,2,1,0,0.17,1,0,7.0,1,7.35,402,Startup
575,33,Bachelors,Tier 3,7.11,2,3,5,1,1.29,0,0,17.5,1,9.04,482,Mid-size
576,34,Masters,Tier 2,7.46,1,4,5,1,0.39,0,0,19.5,0,9.65,318,MNC
577,32,Masters,Tier 3,6.5,2,3,5,2,0.67,0,0,19.0,1,4.03,422,MNC
584,25,Bachelors,Tier 2,7.43,1,2,2,2,0.09,1,0,12.0,1,5.3,465,MNC
585,32,Bachelors,Tier 3,6.73,2,5,2,1,0.36,0,0,15.5,1,7.43,408,Startup
586,30,Masters,Tier 2,8.15,1,1,4,2,0.82,0,0,13.0,1,4.68,469,MNC
587,30,Bachelors,Tier 2,6.74,0,5,1,0,2.62,1,0,13.0,0,3.53,411,Mid-size
588,25,Bachelors,Tier 3,8.26,1,1,2,0,3.37,0,0,6.0,1,3.9,758,MNC
590,24,Masters,Tier 1,7.38,1,6,4,1,1.48,0,0,21.5,1,4.06,362,MNC
592,34,Bachelors,Tier 1,7.12,0,5,3,1,0.4,1,0,18.5,0,7.49,476,MNC
593,34,Bachelors,Tier 3,7.69,3,5,4,1,1.05,0,0,19.5,1,4.27,344,MNC
594,25,Bachelors,Tier 1,8.28,2,1,4,0,1.0,1,0,11.0,1,5.42,407,MNC
595,27,PhD,Tier 2,6.7,1,1,1,0,4.42,1,0,5.0,0,9.28,277,Startup
601,22,Bachelors,Tier 1,8.26,2,3,3,0,1.1,1,0,13.0,1,4.18,199,MNC
602,24,Masters,Tier 2,7.32,3,4,1,0,1.72,0,0,10.0,1,4.95,553,Mid-size
603,30,Bachelors,Tier 2,8.33,0,3,4,0,1.6,2,0,16.0,1,4.24,555,MNC
604,30,PhD,Tier 2,5.9,2,3,1,2,4.3,1,0,12.0,1,3.62,358,Startup
605,23,Bachelors,Tier 3,7.03,1,5,3,1,1.21,1,0,18.5,1,3.84,526,MNC
606,30,Bachelors,Tier 3,7.33,0,4,4,1,0.52,0,0,17.5,1,6.23,330,Mid-size
608,28,Masters,Tier 2,6.72,2,1,4,0,0.41,0,0,10.0,1,5.55,410,Startup
609,25,Bachelors,Tier 3,8.97,1,2,1,0,2.66,0,0,6.0,1,6.52,607,Startup
612,28,Masters,Tier 1,8.05,3,4,5,0,2.56,0,0,18.0,1,8.6,248,Startup
616,32,Masters,Tier 3,7.64,1,5,5,1,0.25,0,0,21.5,1,9.45,425,Mid-size
617,31,Bachelors,Tier 3,7.23,2,1,2,1,1.32,1,0,8.5,1,3.43,400,MNC
618,24,Bachelors,Tier 3,7.73,3,1,1,3,0.48,0,0,8.5,1,4.94,553,MNC
619,28,Masters,Tier 2,6.56,1,6,3,1,0.69,0,0,19.5,1,8.64,452,MNC
620,32,Bachelors,Tier 1,7.65,0,1,4,3,0.06,0,0,14.5,1,8.24,291,Startup
621,22,Bachelors,Tier 2,7.54,0,4,3,0,4.26,1,0,15.0,1,4.29,363,Startup
622,23,Masters,Tier 1,7.66,2,1,2,0,0.16,1,0,7.0,0,4.47,720,MNC
623,32,Bachelors,Tier 2,8.07,1,3,4,2,0.15,1,0,18.0,1,5.59,439,Mid-size
624,21,Masters,Tier 3,8.09,0,1,2,2,0.15,0,0,9.0,0,6.39,205,MNC
626,33,Masters,Tier 3,6.04,0,1,1,1,3.04,0,0,5.5,1,5.58,537,Startup
627,23,Bachelors,Tier 1,7.55,3,0,1,0,2.15,0,0,2.0,0,6.24,605,MNC
628,31,Masters,Tier 3,8.25,2,3,2,1,0.24,0,0,11.5,0,8.23,416,Startup
629,25,Bachelors,Tier 1,7.29,1,2,2,1,0.45,0,0,9.5,0,3.26,698,MNC
630,32,Bachelors,Tier 1,6.86,1,2,2,1,3.0,1,0,10.5,1,4.77,510,Startup
631,23,Masters,Tier 1,6.45,2,3,1,1,0.68,0,0,9.5,1,7.99,712,MNC
633,21,Bachelors,Tier 1,6.29,1,3,5,1,0.16,0,0,17.5,0,6.58,590,Startup
634,28,Bachelors,Tier 3,7.47,0,5,3,2,0.24,0,0,19.0,0,6.72,691,MNC
635,30,Bachelors,Tier 1,6.91,0,2,5,1,2.52,0,0,15.5,0,3.75,427,Startup
636,31,Masters,Tier 1,7.34,0,3,3,0,3.5,0,0,12.0,0,6.13,314,MNC
637,32,Bachelors,Tier 1,7.37,1,3,4,1,0.29,0,0,15.5,1,6.73,270,Startup
638,33,Masters,Tier 1,7.73,2,4,5,1,1.58,2,0,21.5,0,4.7,410,Mid-size
639,33,Bachelors,Tier 1,8.8,2,3,5,1,3.01,0,0,17.5,1,4.88,330,MNC
643,33,Bachelors,Tier 2,7.14,2,3,5,2,0.15,1,0,20.0,1,4.48,416,MNC
645,22,Bachelors,Tier 3,8.66,1,4,5,1,0.22,0,0,19.5,0,3.84,260,Mid-size
646,23,Bachelors,Tier 1,6.86,1,3,2,1,0.24,1,0,12.5,1,9.23,690,MNC
647,27,Masters,Tier 3,7.63,0,4,4,1,0.47,0,0,17.5,0,7.16,579,Mid-size
648,21,Bachelors,Tier 1,7.18,3,0,1,2,0.85,1,0,6.0,0,7.75,450,MNC
649,30,Bachelors,Tier 3,7.56,0,2,5,3,1.22,0,0,18.5,1,8.52,656,Startup
650,28,Bachelors,Tier 2,6.39,3,2,5,0,1.53,1,0,15.0,0,6.49,435,MNC
651,33,PhD,Tier 3,8.62,1,2,1,1,1.3,0,0,7.5,1,3.61,330,MNC
652,30,Bachelors,Tier 1,8.08,2,2,1,1,0.56,0,0,7.5,0,6.76,614,Startup
654,30,Bachelors,Tier 3,7.41,1,2,3,0,1.06,1,0,11.0,1,8.22,622,Startup
655,34,Bachelors,Tier 2,7.49,2,2,4,1,2.55,0,0,13.5,1,6.02,351,Mid-size
656,22,Bachelors,Tier 2,6.79,3,3,3,0,1.1,0,0,12.0,0,3.89,368,MNC
658,29,Bachelors,Tier 1,8.73,3,1,4,0,0.33,1,0,11.0,0,5.54,359,MNC
659,27,Masters,Tier 1,8.92,3,3,2,0,0.38,1,0,11.0,1,7.52,381,Mid-size
660,24,PhD,Tier 2,6.91,3,3,2,1,0.02,0,0,11.5,0,7.0,452,Startup
661,30,PhD,Tier 1,7.66,1,1,5,2,1.52,1,0,16.0,1,5.49,352,Mid-size
663,22,Bachelors,Tier 2,9.08,3,2,5,0,1.52,0,0,14.0,0,7.24,425,MNC
664,33,Bachelors,Tier 2,7.2,3,1,4,4,2.17,0,0,16.0,1,4.66,401,Startup
665,31,Bachelors,Tier 1,7.87,1,3,2,3,0.27,0,0,14.5,0,3.71,738,MNC
666,33,Bachelors,Tier 2,7.75,2,0,4,0,1.19,0,0,8.0,1,4.07,502,Mid-size
669,29,Masters,Tier 3,8.2,1,3,4,1,0.31,0,0,15.5,0,4.31,414,Mid-size
670,25,Masters,Tier 1,6.93,3,4,4,1,0.74,0,0,17.5,1,5.0,270,Startup
673,24,Bachelors,Tier 1,7.03,1,0,2,0,0.43,0,0,4.0,1,3.56,538,Startup
674,30,Bachelors,Tier 3,7.64,2,1,1,1,1.61,0,0,5.5,1,6.67,299,Startup
675,25,Bachelors,Tier 1,8.24,1,3,4,0,2.06,0,0,14.0,1,5.87,418,Startup
678,23,Bachelors,Tier 1,7.52,2,1,1,0,0.16,0,0,4.0,0,5.78,455,MNC
679,21,Bachelors,Tier 2,7.63,1,4,3,2,1.09,0,0,17.0,1,9.79,407,Startup
680,23,Masters,Tier 2,8.68,3,0,2,0,1.56,0,0,4.0,0,9.06,480,Mid-size
681,24,Bachelors,Tier 1,7.65,2,2,3,1,2.38,0,0,11.5,1,8.72,394,MNC
682,22,PhD,Tier 2,8.12,1,3,3,0,0.91,1,0,13.0,0,4.81,378,MNC
683,21,Bachelors,Tier 2,7.4,0,0,4,0,2.32,0,0,8.0,1,4.2,561,Mid-size
684,27,Masters,Tier 2,7.91,2,2,1,1,0.19,0,0,7.5,1,7.68,506,MNC
685,28,Bachelors,Tier 1,6.06,2,1,4,4,0.55,0,0,16.0,1,9.51,769,Mid-size
686,27,Bachelors,Tier 1,6.76,1,1,4,1,1.2,0,0,11.5,0,6.9,541,MNC
687,34,Bachelors,Tier 2,6.16,1,2,5,1,2.13,0,0,15.5,1,7.0,504,MNC
689,32,Bachelors,Tier 2,7.29,1,4,3,1,0.53,2,0,17.5,0,8.39,266,MNC
691,27,Bachelors,Tier 2,7.49,1,3,4,1,0.82,0,0,15.5,1,5.27,468,MNC
692,33,Bachelors,Tier 1,6.52,1,4,2,1,0.36,1,0,14.5,1,5.98,398,Startup
693,27,Masters,Tier 1,6.31,1,3,1,0,0.06,1,0,9.0,0,6.55,198,Startup
695,23,Bachelors,Tier 2,7.21,0,5,5,1,0.24,1,0,22.5,1,3.8,459,MNC
696,29,Bachelors,Tier 2,8.3,0,1,5,0,1.03,0,0,12.0,0,7.27,507,Mid-size
698,21,Bachelors,Tier 1,6.89,3,1,2,0,0.19,1,0,7.0,0,7.07,504,MNC
699,21,Masters,Tier 2,6.77,2,4,1,1,3.78,0,0,11.5,1,4.08,480,Startup
701,24,Bachelors,Tier 1,7.95,1,3,2,0,0.4,0,0,10.0,1,6.73,551,MNC
702,29,Bachelors,Tier 3,8.91,2,3,5,0,0.76,0,0,16.0,1,3.36,551,MNC
703,26,Masters,Tier 2,6.97,0,1,5,0,0.6,0,0,12.0,1,5.36,604,MNC
709,32,Bachelors,Tier 3,7.94,3,2,5,0,0.7,0,0,14.0,1,4.78,490,MNC
710,33,Bachelors,Tier 3,7.37,1,2,3,4,0.33,1,0,17.0,1,7.77,329,Mid-size
711,29,Bachelors,Tier 3,8.14,1,2,1,0,1.84,1,0,7.0,1,8.32,377,Mid-size
714,29,Bachelors,Tier 1,7.28,0,2,2,2,1.55,0,0,11.0,1,5.88,613,Mid-size
715,27,Bachelors,Tier 1,7.21,2,5,5,1,0.81,2,0,23.5,1,5.44,569,Startup
716,32,Masters,Tier 2,7.7,1,1,2,1,1.78,0,0,7.5,1,9.51,543,Mid-size
717,34,PhD,Tier 2,6.8,2,1,3,2,0.92,1,0,12.0,0,8.81,578,Mid-size
718,24,Bachelors,Tier 3,7.46,1,7,4,1,1.9,0,0,23.5,1,9.76,276,MNC
719,23,Bachelors,Tier 3,6.37,2,3,4,0,0.57,2,0,16.0,0,3.87,301,MNC
720,30,Masters,Tier 2,6.17,2,0,5,5,1.76,0,0,17.5,1,8.12,305,Startup
722,25,Bachelors,Tier 1,8.56,3,4,2,0,0.08,0,0,12.0,1,4.27,494,MNC
724,32,Masters,Tier 2,7.46,2,3,2,0,1.16,0,0,10.0,1,8.19,461,Mid-size
725,29,Bachelors,Tier 2,7.4,0,3,1,3,1.92,2,0,14.5,1,7.02,515,MNC
726,24,Bachelors,Tier 3,8.28,1,2,2,1,0.55,1,0,10.5,1,8.89,419,MNC
727,31,Bachelors,Tier 2,7.04,0,2,5,0,1.68,0,0,14.0,0,3.98,667,Startup
728,25,Masters,Tier 1,5.97,1,0,1,1,0.06,2,0,5.5,0,8.57,706,Startup
729,24,PhD,Tier 3,8.81,1,1,2,0,3.16,0,0,6.0,1,4.41,351,Mid-size
730,25,Bachelors,Tier 2,7.42,0,3,5,1,1.78,1,0,18.5,1,4.15,413,MNC
731,27,Masters,Tier 3,6.65,0,2,1,0,1.9,0,0,6.0,0,4.15,534,Startup
733,27,Masters,Tier 2,7.87,0,4,5,1,1.96,0,0,19.5,0,7.66,309,Mid-size
734,33,Masters,Tier 1,7.55,1,3,5,4,1.78,2,0,24.0,1,6.66,613,MNC
735,25,Bachelors,Tier 2,7.62,1,1,3,0,0.57,0,0,8.0,1,5.51,464,Mid-size
736,30,Bachelors,Tier 2,6.12,0,6,1,0,0.0,1,0,15.0,1,9.14,461,Mid-size
737,30,Masters,Tier 3,7.06,1,2,4,2,0.87,0,0,15.0,1,5.75,329,MNC
738,27,Bachelors,Tier 1,8.52,0,2,5,1,1.51,0,0,15.5,1,8.72,317,Startup
739,34,Bachelors,Tier 2,8.33,0,1,4,0,1.83,0,0,10.0,1,6.07,491,Mid-size
741,25,Bachelors,Tier 2,6.84,1,6,3,2,0.87,0,0,21.0,0,6.24,296,Startup
743,27,PhD,Tier 1,6.79,0,0,5,0,1.39,0,0,10.0,1,8.23,326,Mid-size
745,31,Bachelors,Tier 2,7.65,0,3,2,1,1.15,0,0,11.5,1,4.63,659,Mid-size
746,31,Bachelors,Tier 1,8.7,0,4,4,1,0.44,0,0,17.5,1,9.3,477,MNC
749,29,Masters,Tier 2,5.81,1,3,3,2,0.3,0,0,15.0,1,9.35,596,Mid-size
750,30,Bachelors,Tier 1,7.61,1,4,5,3,1.58,0,0,22.5,1,7.37,385,Startup
751,30,Bachelors,Tier 1,7.49,2,4,4,0,0.25,0,0,16.0,0,3.82,228,Startup
752,32,Bachelors,Tier 2,7.86,1,1,1,0,3.77,0,0,4.0,1,9.58,394,Mid-size
754,33,Masters,Tier 1,7.18,3,2,3,0,1.62,0,0,10.0,1,5.34,305,MNC
755,26,Masters,Tier 3,7.25,0,1,5,1,0.65,0,0,13.5,1,3.97,533,Startup
